No errors
No warnings
312 ms
data source=metars
4685 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
PANC 220153Z 00000KT 10SM FEW010 FEW070 03/01 A2986 RMK AO2 SLP113 T00280011,PANC,2022-10-22T01:53:00Z,61.17,-150.02,2.8,1.1,0,0,,10.0,29.861221,1011.3,,,TRUE,,,,,,,FEW,1000,FEW,7000,,,,,VFR,,,,,,,,,,,,METAR,39.0
PAMR 220153Z 31003KT 10SM CLR 03/01 A2986 RMK AO2 SLP114 T00330011,PAMR,2022-10-22T01:53:00Z,61.22,-149.85,3.3,1.1,310,3,,10.0,29.861221,1011.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,43.0
PAKW 220153Z AUTO 17004KT 10SM OVC033 07/05 A2973 RMK AO2 RAB28E52 SLP068 P0000 T00720050 TSNO $,PAKW,2022-10-22T01:53:00Z,55.58,-133.07,7.2,5.0,170,4,,10.0,29.731298,1006.8,,TRUE,TRUE,TRUE,,TRUE,,,,OVC,3300,,,,,,,VFR,,,,,,0.005,,,,,,METAR,7.0
PAKT 220153Z 29005KT 10SM SCT050 08/03 A2973 RMK AO2 SLP069 HARBOR WND 34005KT T00830028,PAKT,2022-10-22T01:53:00Z,55.35,-131.72,8.3,2.8,290,5,,10.0,29.731298,1006.9,,,TRUE,,,,,,,SCT,5000,,,,,,,VFR,,,,,,,,,,,,METAR,27.0
PAJN 220153Z 10006KT 10SM FEW007 SCT034 BKN043 06/06 A2968 RMK AO2 RAE36 SLP051 PRESENT WX VCSH NE-SE P0001 T00610056 $,PAJN,2022-10-22T01:53:00Z,58.35,-134.55,6.1,5.6,100,6,,10.0,29.681103,1005.1,,,TRUE,TRUE,,,,,,FEW,700,SCT,3400,BKN,4300,,,VFR,,,,,,0.01,,,,,,METAR,6.0
PAIL 220153Z 36004KT 9SM -RA BKN013 BKN021 OVC031 04/03 A2997 RMK AO2 RAB18 SLP151 P0000 T00440033,PAIL,2022-10-22T01:53:00Z,59.75,-154.92,4.4,3.3,360,4,,9.0,29.970472,1015.1,,,TRUE,,,,,,-RA,BKN,1300,BKN,2100,OVC,3100,,,MVFR,,,,,,0.005,,,,,,METAR,44.0
PAHO 220153Z 26010KT 10SM CLR 08/01 A2990 RMK AO2 SLP125 T00780011,PAHO,2022-10-22T01:53:00Z,59.63,-151.48,7.8,1.1,260,10,,10.0,29.899607,1012.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
PAGY 220153Z AUTO 24008KT 10SM FEW025 SCT060 BKN100 07/04 A2965 RMK AO2 RAB01E46 SLP040 P0002 T00720044 TSNO,PAGY,2022-10-22T01:53:00Z,59.47,-135.32,7.2,4.4,240,8,,10.0,29.648623,1004.0,,TRUE,TRUE,,,TRUE,,,,FEW,2500,SCT,6000,BKN,10000,,,VFR,,,,,,0.02,,,,,,METAR,7.0
PAFA 220153Z 21003KT 6SM -SN BR FEW015 BKN042 OVC065 01/M01 A2985 RMK AO2 SLP116 VIS LWR N-E P0000 T00111006,PAFA,2022-10-22T01:53:00Z,64.8,-147.87,1.1,-0.6,210,3,,6.0,29.84941,1011.6,,,TRUE,,,,,,-SN BR,FEW,1500,BKN,4200,OVC,6500,,,VFR,,,,,,0.005,,,,,,METAR,130.0
PAEN 220153Z 21003KT 10SM CLR 06/01 A2987 RMK AO2 SLP115 T00560011,PAEN,2022-10-22T01:53:00Z,60.57,-151.25,5.6,1.1,210,3,,10.0,29.870079,1011.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
PADQ 220153Z 27011KT 10SM CLR 09/M01 A2998 RMK AO2 SLP152 T00941006,PADQ,2022-10-22T01:53:00Z,57.75,-152.5,9.4,-0.6,270,11,,10.0,29.97933,1015.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
PACV 220153Z 00000KT 10SM FEW020 06/04 A2970 RMK AO2 SLP059 T00560039,PACV,2022-10-22T01:53:00Z,60.5,-145.47,5.6,3.9,0,0,,10.0,29.698818,1005.9,,,TRUE,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
PACD 220153Z AUTO 13005KT 10SM CLR 07/04 A3006 RMK AO2 SLP180 T00720044 TSNO,PACD,2022-10-22T01:53:00Z,55.22,-162.72,7.2,4.4,130,5,,10.0,30.059055,1018.0,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,23.0
PABT 220153Z 36003KT 10SM FEW009 SCT060 BKN190 M03/M05 A2983 RMK AO2 SLP117 T10331050,PABT,2022-10-22T01:53:00Z,66.92,-151.52,-3.3,-5.0,360,3,,10.0,29.828741,1011.7,,,TRUE,,,,,,,FEW,900,SCT,6000,BKN,19000,,,VFR,,,,,,,,,,,,METAR,195.0
PABR 220153Z 10021G30KT 9SM SCT060 BKN070 OVC085 M03/M05 A2985 RMK AO2 PK WND 10030/0152 SNB0059E12B29E45 SLP110 P0000 T10331050,PABR,2022-10-22T01:53:00Z,71.28,-156.78,-3.3,-5.0,100,21,30,9.0,29.84941,1011.0,,,TRUE,,,,,,,SCT,6000,BKN,7000,OVC,8500,,,VFR,,,,,,0.005,,,,,,METAR,6.0
PABE 220153Z 20010KT 10SM SCT080 BKN110 04/01 A2991 RMK AO2 SLP131 T00440006,PABE,2022-10-22T01:53:00Z,60.78,-161.83,4.4,0.6,200,10,,10.0,29.911417,1013.1,,,TRUE,,,,,,,SCT,8000,BKN,11000,,,,,VFR,,,,,,,,,,,,METAR,28.0
KZZV 220153Z AUTO 13004KT 10SM CLR 11/00 A3002 RMK AO2 SLP167 T01110000,KZZV,2022-10-22T01:53:00Z,39.95,-81.9,11.1,0.0,130,4,,10.0,30.02067,1016.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,268.0
KYKM 220153Z AUTO 00000KT 10SM -RA OVC065 09/06 A2963 RMK AO2 RAB0057 SLP036 P0000 T00940061,KYKM,2022-10-22T01:53:00Z,46.57,-120.53,9.4,6.1,0,0,,10.0,29.630905,1003.6,,TRUE,TRUE,,,,,,-RA,OVC,6500,,,,,,,VFR,,,,,,0.005,,,,,,METAR,319.0
KYIP 220153Z 20015KT 10SM CLR 19/02 A2985 RMK AO2 SLP105 T01890022,KYIP,2022-10-22T01:53:00Z,42.23,-83.53,18.9,2.2,200,15,,10.0,29.84941,1010.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,215.0
KXNA 220153Z 17009KT 10SM CLR 16/06 A2981 RMK AO2 SLP091 T01610061,KXNA,2022-10-22T01:53:00Z,36.28,-94.3,16.1,6.1,170,9,,10.0,29.811024,1009.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,390.0
KWVI 220153Z AUTO 00000KT 10SM OVC009 13/11 A2988 RMK AO2 SLP118 T01330111,KWVI,2022-10-22T01:53:00Z,36.93,-121.78,13.3,11.1,0,0,,10.0,29.878937,1011.8,,TRUE,TRUE,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,47.0
KWST 220153Z AUTO 21006KT 10SM CLR 14/08 A3019 RMK AO2 SLP222 T01390083,KWST,2022-10-22T01:53:00Z,41.35,-71.8,13.9,8.3,210,6,,10.0,30.188976,1022.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
KWRL 220153Z AUTO 17009KT 10SM CLR 14/M04 A2948 RMK AO2 SLP975 T01441044,KWRL,2022-10-22T01:53:00Z,43.97,-107.95,14.4,-4.4,170,9,,10.0,29.480314,997.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1281.0
KVRB 220153Z AUTO 32009KT 10SM BKN070 19/15 A3003 RMK AO2 SLP169 T01940150,KVRB,2022-10-22T01:53:00Z,27.65,-80.42,19.4,15.0,320,9,,10.0,30.029528,1016.9,,TRUE,TRUE,,,,,,,BKN,7000,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KVLD 220153Z AUTO 00000KT 10SM CLR 09/05 A3013 RMK AO2 SLP210 T00890050,KVLD,2022-10-22T01:53:00Z,30.78,-83.27,8.9,5.0,0,0,,10.0,30.129921,1021.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,59.0
KVIH 220153Z AUTO 17012G20KT 10SM CLR 20/04 A2980 RMK AO2 SLP086 T02000044 $,KVIH,2022-10-22T01:53:00Z,38.13,-91.77,20.0,4.4,170,12,20,10.0,29.799213,1008.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,342.0
KVGT 220153Z 21004KT 10SM CLR 28/M02 A2978 RMK AO2 SLP083 T02781022,KVGT,2022-10-22T01:53:00Z,36.22,-115.2,27.8,-2.2,210,4,,10.0,29.778543,1008.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,664.0
KVEL 220153Z AUTO 25009G18KT 10SM CLR 18/M10 A2981 RMK AO2 SLP063 T01831100,KVEL,2022-10-22T01:53:00Z,40.45,-109.52,18.3,-10.0,250,9,18,10.0,29.811024,1006.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1604.0
KVCB 220153Z AUTO 21010G18KT 10SM CLR 19/11 A2975 RMK AO2 SLP072 T01890106,KVCB,2022-10-22T01:53:00Z,38.38,-121.95,18.9,10.6,210,10,18,10.0,29.749016,1007.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
KUUU 220153Z AUTO 19005KT 10SM CLR 12/07 A3019 RMK AO2 SLP223 T01220072,KUUU,2022-10-22T01:53:00Z,41.53,-71.28,12.2,7.2,190,5,,10.0,30.188976,1022.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,45.0
KUTS 220153Z AUTO 19010KT 10SM CLR 24/14 A2995 RMK AO2 SLP138 T02440139,KUTS,2022-10-22T01:53:00Z,30.75,-95.58,24.4,13.9,190,10,,10.0,29.949802,1013.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,103.0
KUNO 220153Z AUTO 16005KT 10SM CLR 17/08 A2987 RMK AO2 SLP108 T01720083,KUNO,2022-10-22T01:53:00Z,36.88,-91.9,17.2,8.3,160,5,,10.0,29.870079,1010.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,376.0
KTYS 220153Z 00000KT 10SM FEW250 11/02 A3009 RMK AO2 SLP189 T01110017,KTYS,2022-10-22T01:53:00Z,35.82,-83.98,11.1,1.7,0,0,,10.0,30.088583,1018.9,,,TRUE,,,,,,,FEW,25000,,,,,,,VFR,,,,,,,,,,,,METAR,300.0
KTYR 220153Z 18009KT 10SM CLR 22/11 A2989 RMK AO2 SLP118 T02170111 $,KTYR,2022-10-22T01:53:00Z,32.37,-95.4,21.7,11.1,180,9,,10.0,29.890747,1011.8,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,161.0
KTXK 220153Z 17008KT 10SM CLR 23/11 A2988 RMK AO2 SLP116 T02330106,KTXK,2022-10-22T01:53:00Z,33.45,-93.98,23.3,10.6,170,8,,10.0,29.878937,1011.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,118.0
KTWF 220153Z 27006KT 10SM CLR 15/00 A2968 RMK AO2 SLP013 T01500000,KTWF,2022-10-22T01:53:00Z,42.48,-114.48,15.0,0.0,270,6,,10.0,29.681103,1001.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1269.0
KTVR 220153Z AUTO 18007KT 10SM CLR 21/12 A2998 RMK AO2 SLP160 T02110117,KTVR,2022-10-22T01:53:00Z,32.35,-91.03,21.1,11.7,180,7,,10.0,29.97933,1016.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,25.0
KTVL 220153Z AUTO 20007KT 170V230 10SM CLR 14/M03 A3000 RMK AO2 SLP132 T01441028,KTVL,2022-10-22T01:53:00Z,38.9,-120.0,14.4,-2.8,200,7,,10.0,30.0,1013.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1907.0
KTVC 220153Z 23008KT 10SM BKN200 17/05 A2963 RMK AO2 SLP033 LAST T01720050,KTVC,2022-10-22T01:53:00Z,44.73,-85.58,17.2,5.0,230,8,,10.0,29.630905,1003.3,,,TRUE,,,,,,,BKN,20000,,,,,,,VFR,,,,,,,,,,,,METAR,188.0
KTUS 220153Z 27006KT 10SM CLR 27/10 A2991 RMK AO2 SLP089 T02720100,KTUS,2022-10-22T01:53:00Z,32.13,-110.95,27.2,10.0,270,6,,10.0,29.911417,1008.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,776.0
KTUP 220153Z 16007KT 10SM CLR 20/11 A3000 RMK AO2 SLP157 T02000111,KTUP,2022-10-22T01:53:00Z,34.27,-88.77,20.0,11.1,160,7,,10.0,30.0,1015.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,107.0
KTUL 220153Z 16010KT 10SM FEW200 25/07 A2972 RMK AO2 SLP059 T02500067,KTUL,2022-10-22T01:53:00Z,36.2,-95.88,25.0,6.7,160,10,,10.0,29.719488,1005.9,,,TRUE,,,,,,,FEW,20000,,,,,,,VFR,,,,,,,,,,,,METAR,196.0
KTTN 220153Z 00000KT 10SM CLR 09/02 A3017 RMK AO2 SLP211 T00890022,KTTN,2022-10-22T01:53:00Z,40.28,-74.82,8.9,2.2,0,0,,10.0,30.171259,1021.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,58.0
KTRL 220153Z AUTO 17009KT 10SM CLR 23/11 A2986 RMK AO2 SLP109 T02280106,KTRL,2022-10-22T01:53:00Z,32.72,-96.27,22.8,10.6,170,9,,10.0,29.861221,1010.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,144.0
KTRI 220153Z 00000KT 10SM CLR 06/02 A3012 RMK AO2 SLP194 T00560017,KTRI,2022-10-22T01:53:00Z,36.48,-82.4,5.6,1.7,0,0,,10.0,30.121063,1019.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,456.0
KTPA 220153Z 36007KT 10SM CLR 17/09 A3008 RMK AO2 SLP185 T01670089,KTPA,2022-10-22T01:53:00Z,27.97,-82.53,16.7,8.9,360,7,,10.0,30.079725,1018.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
KTOP 220153Z AUTO 17007KT 10SM CLR 22/05 A2962 RMK AO2 SLP026 T02220050 $,KTOP,2022-10-22T01:53:00Z,39.07,-95.63,22.2,5.0,170,7,,10.0,29.619095,1002.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,268.0
KTOI 220153Z AUTO 00000KT 10SM CLR 10/07 A3013 RMK AO2 SLP200 T01000067,KTOI,2022-10-22T01:53:00Z,31.85,-86.02,10.0,6.7,0,0,,10.0,30.129921,1020.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,120.0
KTMB 220153Z 01008KT 10SM BKN070 23/18 A2999 RMK AO2 SLP155 T02280178,KTMB,2022-10-22T01:53:00Z,25.65,-80.43,22.8,17.8,10,8,,10.0,29.991142,1015.5,,,TRUE,,,,,,,BKN,7000,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
KTLH 220153Z AUTO 00000KT 10SM CLR 10/03 A3012 RMK AO2 SLP199 T01000033,KTLH,2022-10-22T01:53:00Z,30.4,-84.35,10.0,3.3,0,0,,10.0,30.121063,1019.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
KTKI 220153Z 18011KT 10SM CLR 24/08 A2983 RMK AO2 SLP103 T02390083,KTKI,2022-10-22T01:53:00Z,33.18,-96.58,23.9,8.3,180,11,,10.0,29.828741,1010.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,173.0
KTHV 220153Z AUTO 00000KT 10SM CLR 04/01 A3015 RMK AO2 SLP214 T00390006,KTHV,2022-10-22T01:53:00Z,39.92,-76.88,3.9,0.6,0,0,,10.0,30.15059,1021.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,141.0
KTDZ 220153Z AUTO 19010KT 10SM CLR 15/02 A2989 RMK AO2 SLP122 T01500022,KTDZ,2022-10-22T01:53:00Z,41.57,-83.48,15.0,2.2,190,10,,10.0,29.890747,1012.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,189.0
KTCS 220153Z AUTO 25008KT 10SM CLR 20/04 A2998 RMK AO2 SLP098 T02000039,KTCS,2022-10-22T01:53:00Z,33.23,-107.27,20.0,3.9,250,8,,10.0,29.97933,1009.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1471.0
KTCL 220153Z 13006KT 10SM CLR 19/11 A3006 RMK AO2 SLP177 T01890111,KTCL,2022-10-22T01:53:00Z,33.22,-87.62,18.9,11.1,130,6,,10.0,30.059055,1017.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,48.0
KTCC 220153Z AUTO 26014G20KT 10SM CLR 20/00 A2976 RMK AO2 SLP035 T02000000,KTCC,2022-10-22T01:53:00Z,35.18,-103.6,20.0,0.0,260,14,20,10.0,29.760826,1003.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1233.0
KSWO 220153Z 17010KT 10SM CLR 24/03 A2968 RMK AO2 SLP043 T02440033,KSWO,2022-10-22T01:53:00Z,36.17,-97.08,24.4,3.3,170,10,,10.0,29.681103,1004.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,293.0
KSTS 220153Z AUTO 15005KT 9SM CLR 12/11 A2985 RMK AO2 SLP100 T01220106,KSTS,2022-10-22T01:53:00Z,38.5,-122.82,12.2,10.6,150,5,,9.0,29.84941,1010.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,35.0
KSTP 220153Z 00000KT 10SM CLR 11/03 A2963 RMK AO2 SLP034 T01060028,KSTP,2022-10-22T01:53:00Z,44.93,-93.05,10.6,2.8,0,0,,10.0,29.630905,1003.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,213.0
KSTJ 220153Z AUTO 18009KT 10SM CLR 19/05 A2961 RMK AO2 SLP025 T01890050 $,KSTJ,2022-10-22T01:53:00Z,39.77,-94.92,18.9,5.0,180,9,,10.0,29.610237,1002.5,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,247.0
KSTC 220153Z 14003KT 10SM CLR 08/03 A2960 RMK AO2 SLP037 T00780028,KSTC,2022-10-22T01:53:00Z,45.55,-94.05,7.8,2.8,140,3,,10.0,29.601377,1003.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,302.0
KSSI 220153Z AUTO 02003KT 10SM CLR 14/06 A3012 RMK AO2 SLP201 T01440056,KSSI,2022-10-22T01:53:00Z,31.15,-81.38,14.4,5.6,20,3,,10.0,30.121063,1020.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
KSSF 220153Z 17004KT 10SM CLR 23/10 A2993 RMK AO2 SLP130 T02280100 $,KSSF,2022-10-22T01:53:00Z,29.33,-98.47,22.8,10.0,170,4,,10.0,29.929134,1013.0,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,175.0
KSRQ 220153Z 02007KT 10SM CLR 18/09 A3005 RMK AO2 SLP173 T01830094,KSRQ,2022-10-22T01:53:00Z,27.4,-82.57,18.3,9.4,20,7,,10.0,30.050198,1017.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
KSPW 220153Z AUTO 06007KT 10SM CLR 08/M02 A2962 RMK AO2 SLP036 T00831017,KSPW,2022-10-22T01:53:00Z,43.17,-95.22,8.3,-1.7,60,7,,10.0,29.619095,1003.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,407.0
KSPG 220153Z AUTO 36008KT 10SM CLR 18/12 A3005 RMK AO2 SLP176 T01830122,KSPG,2022-10-22T01:53:00Z,27.77,-82.63,18.3,12.2,360,8,,10.0,30.050198,1017.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1.0
KSNY 220153Z AUTO 23011KT 10SM CLR 09/M08 A2964 RMK AO2 SLP021 T00941078,KSNY,2022-10-22T01:53:00Z,41.1,-102.98,9.4,-7.8,230,11,,10.0,29.639763,1002.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1307.0
KSNS 220153Z AUTO 32008KT 9SM OVC012 15/12 A2987 RMK AO2 SLP123 T01500117 TSNO,KSNS,2022-10-22T01:53:00Z,36.67,-121.6,15.0,11.7,320,8,,9.0,29.870079,1012.3,,TRUE,TRUE,,,TRUE,,,,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,20.0
KSMQ 220153Z AUTO 00000KT 10SM CLR 04/02 A3016 RMK AO2 SLP213 T00390022,KSMQ,2022-10-22T01:53:00Z,40.62,-74.67,3.9,2.2,0,0,,10.0,30.159449,1021.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
KSMF 220153Z 18013KT 10SM BKN200 19/11 A2973 RMK AO2 SLP067 T01940111,KSMF,2022-10-22T01:53:00Z,38.7,-121.6,19.4,11.1,180,13,,10.0,29.731298,1006.7,,,TRUE,,,,,,,BKN,20000,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KSLN 220153Z 14003KT 10SM CLR 17/02 A2959 RMK AO2 SLP015 T01720017,KSLN,2022-10-22T01:53:00Z,38.8,-97.65,17.2,1.7,140,3,,10.0,29.589567,1001.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,377.0
KSJC 220153Z 33008KT 10SM FEW080 FEW110 SCT180 17/12 A2984 RMK AO2 SLP104 T01670122,KSJC,2022-10-22T01:53:00Z,37.37,-121.92,16.7,12.2,330,8,,10.0,29.840551,1010.4,,,TRUE,,,,,,,FEW,8000,FEW,11000,SCT,18000,,,VFR,,,,,,,,,,,,METAR,13.0
KSIY 220153Z AUTO 29014KT 10SM SCT090 BKN110 20/07 A2980 RMK AO2 SLP094 T02000072,KSIY,2022-10-22T01:53:00Z,41.77,-122.47,20.0,7.2,290,14,,10.0,29.799213,1009.4,,TRUE,TRUE,,,,,,,SCT,9000,BKN,11000,,,,,VFR,,,,,,,,,,,,METAR,807.0
KSHR 220153Z AUTO 01014KT 10SM CLR 12/02 A2956 RMK AO2 WSHFT 0128 SLP007 T01220017,KSHR,2022-10-22T01:53:00Z,44.77,-106.97,12.2,1.7,10,14,,10.0,29.56004,1000.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1212.0
KSGR 220153Z 18007KT 10SM FEW043 21/14 A3000 RMK AO2 SLP159 T02060144,KSGR,2022-10-22T01:53:00Z,29.62,-95.65,20.6,14.4,180,7,,10.0,30.0,1015.9,,,TRUE,,,,,,,FEW,4300,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
KSFF 220153Z 00000KT 10SM OVC070 06/04 A2964 RMK AO2 SLP038 T00610039,KSFF,2022-10-22T01:53:00Z,47.68,-117.32,6.1,3.9,0,0,,10.0,29.639763,1003.8,,,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,593.0
KSFB 220153Z 35009KT 10SM CLR 17/11 A3007 RMK AO2 SLP183 T01720106,KSFB,2022-10-22T01:53:00Z,28.77,-81.23,17.2,10.6,350,9,,10.0,30.070866,1018.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,16.0
KSEG 220153Z AUTO 00000KT 10SM CLR 02/01 A3015 RMK AO2 SLP213 T00170006,KSEG,2022-10-22T01:53:00Z,40.82,-76.87,1.7,0.6,0,0,,10.0,30.15059,1021.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,136.0
KSDM 220153Z COR 28004KT 10SM FEW015 18/15 A2988 RMK AO2 SLP114 T01830150,KSDM,2022-10-22T01:53:00Z,32.58,-117.0,18.3,15.0,280,4,,10.0,29.878937,1011.4,TRUE,,TRUE,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,161.0
KSDL 220153Z 00000KT 10SM CLR 27/09 A2984 RMK AO2 SLP083 T02720089,KSDL,2022-10-22T01:53:00Z,33.62,-111.92,27.2,8.9,0,0,,10.0,29.840551,1008.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,438.0
KSDB 220153Z AUTO 10SM CLR 18/06 A3000 RMK AO2 SLP113 T01780056 $,KSDB,2022-10-22T01:53:00Z,34.75,-118.72,17.8,5.6,,,,10.0,30.0,1011.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1377.0
KSBM 220153Z AUTO 21003KT 10SM CLR 12/05 A2966 RMK AO2 SLP044 T01170050,KSBM,2022-10-22T01:53:00Z,43.78,-87.85,11.7,5.0,210,3,,10.0,29.660433,1004.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,225.0
KSAV 220153Z 00000KT 10SM CLR 09/05 A3014 RMK AO2 SLP205 T00940050,KSAV,2022-10-22T01:53:00Z,32.12,-81.2,9.4,5.0,0,0,,10.0,30.138779,1020.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
KSAF 220153Z 33007KT 10SM CLR 11/M01 A3001 RMK AO2 SLP117 T01061006,KSAF,2022-10-22T01:53:00Z,35.62,-106.1,10.6,-0.6,330,7,,10.0,30.008858,1011.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1918.0
KSAC 220153Z 20007KT 10SM CLR 18/11 A2976 RMK AO2 SLP076 T01830111,KSAC,2022-10-22T01:53:00Z,38.5,-121.5,18.3,11.1,200,7,,10.0,29.760826,1007.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
